stimulus_id,peak_index,peak_time_s,window_t0,window_t1,kw_ms,kde_dt,peak_prominence,peak_distance_s,peak_width_s,cleaning
0FfElnIC8mM,13,10.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,14,11.53,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,15,12.275,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,16,13.015,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,17,13.75,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,18,14.135,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,19,14.505,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,20,15.245000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,21,15.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,22,15.99,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,23,16.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,24,16.715,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,25,17.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,26,18.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,27,18.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,28,19.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,29,20.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,30,21.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,31,21.905,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,32,22.295,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,33,22.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,34,23.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,35,24.145,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,36,24.88,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,37,25.62,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,38,26.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,39,27.095,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,40,27.46,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,41,27.830000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,42,28.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,43,28.580000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0FfElnIC8mM,44,29.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,0,0.74,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,1,1.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,2,1.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,3,2.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,4,2.77,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,5,3.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,6,3.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,7,4.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,8,4.8950000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,9,5.425,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,10,5.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,11,6.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,12,7.03,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,13,7.5600000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,14,8.1,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,15,8.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,16,9.18,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,17,9.705,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,18,10.245000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,19,10.785,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,20,11.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,21,11.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,22,12.385,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,23,12.92,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,24,13.455,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,25,13.995000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,26,14.525,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,27,15.06,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,28,15.6,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,29,16.14,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,30,16.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,31,17.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,32,17.735,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,33,18.28,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,34,18.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,35,19.35,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,36,19.885,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,37,20.42,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,38,20.955000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,39,21.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,40,22.025000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,41,22.565,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,42,23.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,43,23.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,44,24.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,45,24.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,46,25.240000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,47,25.78,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,48,26.310000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,49,26.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,50,27.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,51,27.915,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,52,28.45,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,53,28.985,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
0m0w1wEReOI,54,29.51,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,0,0.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,1,1.705,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,2,2.1550000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,3,2.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,4,2.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,5,3.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,6,3.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,7,4.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,8,4.65,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,9,5.0600000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,10,5.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,11,5.88,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,12,6.315,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,13,6.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,14,7.15,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,15,7.555,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,16,7.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,17,8.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,18,8.81,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,19,9.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,20,9.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,21,10.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,22,10.465,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,23,10.89,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,24,11.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,25,11.715,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,26,12.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,27,12.540000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,28,12.975,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,29,13.39,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,30,13.805,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,31,14.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,32,14.65,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,33,15.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,34,15.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,35,15.870000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,36,16.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,37,16.71,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,38,17.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,39,17.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,40,17.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,41,18.385,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,42,18.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,43,19.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,44,19.64,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,45,20.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,46,20.47,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,47,20.900000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,48,21.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,49,21.725,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,50,22.145,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,51,22.56,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,52,22.98,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,53,23.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,54,23.81,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,55,24.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,56,24.635,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,57,25.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,58,25.455000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,59,25.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,60,26.275000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,61,26.705000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,62,27.125,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,63,27.54,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,64,27.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,65,28.38,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,66,28.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,67,29.2,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
18fkHq5tbmQ,68,29.62,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,0,1.115,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,1,1.5050000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,2,1.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,3,2.42,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,4,2.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,5,3.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,6,3.7800000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,7,4.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,8,4.6850000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,9,5.135,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,10,5.6000000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,11,6.055,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,12,6.505,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,13,6.95,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,14,7.4,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,15,7.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,16,8.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,17,8.775,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,18,9.24,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,19,9.68,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,20,10.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,21,10.585,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,22,11.03,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,23,11.505,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,24,11.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,25,12.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,26,12.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,27,13.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,28,13.780000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,29,14.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,30,14.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,31,15.145,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,32,15.6,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,33,16.055,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,34,16.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,35,16.945,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,36,17.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,37,17.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,38,18.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,39,18.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,40,19.225,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,41,19.675,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,42,20.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,43,20.59,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,44,21.05,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,45,21.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,46,21.95,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,47,22.41,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,48,22.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,49,23.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,50,23.78,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,51,24.235,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,52,24.685000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,53,25.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,54,25.59,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,55,26.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,56,26.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,57,26.945,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,58,27.400000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,59,27.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,60,28.315,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,61,28.76,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,62,29.21,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1ec5zdJPbnU,63,29.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,0,0.685,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,1,2.0300000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,2,2.595,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,3,3.15,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,4,3.745,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,5,4.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,6,4.875,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,7,5.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,8,5.4350000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,9,5.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,10,5.985,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,11,6.255,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,12,6.53,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,13,6.785,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,14,7.055,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,15,7.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,16,7.59,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,17,7.88,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,18,8.135,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,19,8.415000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,20,8.665000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,21,8.94,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,22,9.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,23,9.71,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,24,10.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,25,10.74,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,26,11.25,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,27,11.75,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,28,12.245000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,29,12.745000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,30,13.255,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,31,13.77,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,32,14.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,33,14.8,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,34,15.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,35,15.81,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,36,16.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,37,16.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,38,17.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,39,17.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,40,18.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,41,18.835,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,42,19.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,43,19.85,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,44,20.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,45,20.830000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,46,21.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,47,21.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,48,22.295,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,49,22.77,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,50,23.245,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,51,23.72,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,52,24.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
1uldbfT264k,53,24.685000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
